geoID,name,acai,units,Data_Value_missing,Municipality,State
4113809,Lupionópolis (PR),,Quilogramas por Hectare,True,Lupionópolis,PR
4113908,Mallet (PR),,Quilogramas por Hectare,True,Mallet,PR
4114005,Mamborê (PR),,Quilogramas por Hectare,True,Mamborê,PR
4114104,Mandaguaçu (PR),,Quilogramas por Hectare,True,Mandaguaçu,PR
4114203,Mandaguari (PR),,Quilogramas por Hectare,True,Mandaguari,PR
4114302,Mandirituba (PR),,Quilogramas por Hectare,True,Mandirituba,PR
4114351,Manfrinópolis (PR),,Quilogramas por Hectare,True,Manfrinópolis,PR
4114401,Mangueirinha (PR),,Quilogramas por Hectare,True,Mangueirinha,PR
4114500,Manoel Ribas (PR),,Quilogramas por Hectare,True,Manoel Ribas,PR
4114609,Marechal Cândido Rondon (PR),,Quilogramas por Hectare,True,Marechal Cândido Rondon,PR
4114708,Maria Helena (PR),,Quilogramas por Hectare,True,Maria Helena,PR
4114807,Marialva (PR),,Quilogramas por Hectare,True,Marialva,PR
4114906,Marilândia do Sul (PR),,Quilogramas por Hectare,True,Marilândia do Sul,PR
4115002,Marilena (PR),,Quilogramas por Hectare,True,Marilena,PR
4115101,Mariluz (PR),,Quilogramas por Hectare,True,Mariluz,PR
4115200,Maringá (PR),,Quilogramas por Hectare,True,Maringá,PR
4115309,Mariópolis (PR),,Quilogramas por Hectare,True,Mariópolis,PR
4115358,Maripá (PR),,Quilogramas por Hectare,True,Maripá,PR
4115408,Marmeleiro (PR),,Quilogramas por Hectare,True,Marmeleiro,PR
4115457,Marquinho (PR),,Quilogramas por Hectare,True,Marquinho,PR
4115507,Marumbi (PR),,Quilogramas por Hectare,True,Marumbi,PR
4115606,Matelândia (PR),,Quilogramas por Hectare,True,Matelândia,PR
4115705,Matinhos (PR),,Quilogramas por Hectare,True,Matinhos,PR
4115739,Mato Rico (PR),,Quilogramas por Hectare,True,Mato Rico,PR
4115754,Mauá da Serra (PR),,Quilogramas por Hectare,True,Mauá da Serra,PR
4115804,Medianeira (PR),,Quilogramas por Hectare,True,Medianeira,PR
4115853,Mercedes (PR),,Quilogramas por Hectare,True,Mercedes,PR
4115903,Mirador (PR),,Quilogramas por Hectare,True,Mirador,PR
4116000,Miraselva (PR),,Quilogramas por Hectare,True,Miraselva,PR
4116059,Missal (PR),,Quilogramas por Hectare,True,Missal,PR
4116109,Moreira Sales (PR),,Quilogramas por Hectare,True,Moreira Sales,PR
4116208,Morretes (PR),,Quilogramas por Hectare,True,Morretes,PR
4116307,Munhoz de Melo (PR),,Quilogramas por Hectare,True,Munhoz de Melo,PR
4116406,Nossa Senhora das Graças (PR),,Quilogramas por Hectare,True,Nossa Senhora das Graças,PR
4116505,Nova Aliança do Ivaí (PR),,Quilogramas por Hectare,True,Nova Aliança do Ivaí,PR
4116604,Nova América da Colina (PR),,Quilogramas por Hectare,True,Nova América da Colina,PR
4116703,Nova Aurora (PR),,Quilogramas por Hectare,True,Nova Aurora,PR
4116802,Nova Cantu (PR),,Quilogramas por Hectare,True,Nova Cantu,PR
4116901,Nova Esperança (PR),,Quilogramas por Hectare,True,Nova Esperança,PR
4116950,Nova Esperança do Sudoeste (PR),,Quilogramas por Hectare,True,Nova Esperança do Sudoeste,PR
4117008,Nova Fátima (PR),,Quilogramas por Hectare,True,Nova Fátima,PR
4117057,Nova Laranjeiras (PR),,Quilogramas por Hectare,True,Nova Laranjeiras,PR
4117107,Nova Londrina (PR),,Quilogramas por Hectare,True,Nova Londrina,PR
4117206,Nova Olímpia (PR),,Quilogramas por Hectare,True,Nova Olímpia,PR
4117214,Nova Santa Bárbara (PR),,Quilogramas por Hectare,True,Nova Santa Bárbara,PR
4117222,Nova Santa Rosa (PR),,Quilogramas por Hectare,True,Nova Santa Rosa,PR
4117255,Nova Prata do Iguaçu (PR),,Quilogramas por Hectare,True,Nova Prata do Iguaçu,PR
4117271,Nova Tebas (PR),,Quilogramas por Hectare,True,Nova Tebas,PR
4117297,Novo Itacolomi (PR),,Quilogramas por Hectare,True,Novo Itacolomi,PR
4117305,Ortigueira (PR),,Quilogramas por Hectare,True,Ortigueira,PR
4117404,Ourizona (PR),,Quilogramas por Hectare,True,Ourizona,PR
4117453,Ouro Verde do Oeste (PR),,Quilogramas por Hectare,True,Ouro Verde do Oeste,PR
4117503,Paiçandu (PR),,Quilogramas por Hectare,True,Paiçandu,PR
4117602,Palmas (PR),,Quilogramas por Hectare,True,Palmas,PR
4117701,Palmeira (PR),,Quilogramas por Hectare,True,Palmeira,PR
4117800,Palmital (PR),,Quilogramas por Hectare,True,Palmital,PR
4117909,Palotina (PR),,Quilogramas por Hectare,True,Palotina,PR
4118006,Paraíso do Norte (PR),,Quilogramas por Hectare,True,Paraíso do Norte,PR
4118105,Paranacity (PR),,Quilogramas por Hectare,True,Paranacity,PR
4118204,Paranaguá (PR),,Quilogramas por Hectare,True,Paranaguá,PR
4118303,Paranapoema (PR),,Quilogramas por Hectare,True,Paranapoema,PR
4118402,Paranavaí (PR),,Quilogramas por Hectare,True,Paranavaí,PR
4118451,Pato Bragado (PR),,Quilogramas por Hectare,True,Pato Bragado,PR
4118501,Pato Branco (PR),,Quilogramas por Hectare,True,Pato Branco,PR
4118600,Paula Freitas (PR),,Quilogramas por Hectare,True,Paula Freitas,PR
4118709,Paulo Frontin (PR),,Quilogramas por Hectare,True,Paulo Frontin,PR
4118808,Peabiru (PR),,Quilogramas por Hectare,True,Peabiru,PR
4118857,Perobal (PR),,Quilogramas por Hectare,True,Perobal,PR
4118907,Pérola (PR),,Quilogramas por Hectare,True,Pérola,PR
4119004,Pérola d'Oeste (PR),,Quilogramas por Hectare,True,Pérola d'Oeste,PR
4119103,Piên (PR),,Quilogramas por Hectare,True,Piên,PR
4119152,Pinhais (PR),,Quilogramas por Hectare,True,Pinhais,PR
4119202,Pinhalão (PR),,Quilogramas por Hectare,True,Pinhalão,PR
4119251,Pinhal de São Bento (PR),,Quilogramas por Hectare,True,Pinhal de São Bento,PR
4119301,Pinhão (PR),,Quilogramas por Hectare,True,Pinhão,PR
4119400,Piraí do Sul (PR),,Quilogramas por Hectare,True,Piraí do Sul,PR
4119509,Piraquara (PR),,Quilogramas por Hectare,True,Piraquara,PR
4119608,Pitanga (PR),,Quilogramas por Hectare,True,Pitanga,PR
4119657,Pitangueiras (PR),,Quilogramas por Hectare,True,Pitangueiras,PR
4119707,Planaltina do Paraná (PR),,Quilogramas por Hectare,True,Planaltina do Paraná,PR
4119806,Planalto (PR),,Quilogramas por Hectare,True,Planalto,PR
4119905,Ponta Grossa (PR),,Quilogramas por Hectare,True,Ponta Grossa,PR
4119954,Pontal do Paraná (PR),,Quilogramas por Hectare,True,Pontal do Paraná,PR
4120002,Porecatu (PR),,Quilogramas por Hectare,True,Porecatu,PR
4120101,Porto Amazonas (PR),,Quilogramas por Hectare,True,Porto Amazonas,PR
4120150,Porto Barreiro (PR),,Quilogramas por Hectare,True,Porto Barreiro,PR
4120200,Porto Rico (PR),,Quilogramas por Hectare,True,Porto Rico,PR
4120309,Porto Vitória (PR),,Quilogramas por Hectare,True,Porto Vitória,PR
4120333,Prado Ferreira (PR),,Quilogramas por Hectare,True,Prado Ferreira,PR
4120358,Pranchita (PR),,Quilogramas por Hectare,True,Pranchita,PR
4120408,Presidente Castelo Branco (PR),,Quilogramas por Hectare,True,Presidente Castelo Branco,PR
4120507,Primeiro de Maio (PR),,Quilogramas por Hectare,True,Primeiro de Maio,PR
4120606,Prudentópolis (PR),,Quilogramas por Hectare,True,Prudentópolis,PR
4120655,Quarto Centenário (PR),,Quilogramas por Hectare,True,Quarto Centenário,PR
4120705,Quatiguá (PR),,Quilogramas por Hectare,True,Quatiguá,PR
4120804,Quatro Barras (PR),,Quilogramas por Hectare,True,Quatro Barras,PR
4120853,Quatro Pontes (PR),,Quilogramas por Hectare,True,Quatro Pontes,PR
4120903,Quedas do Iguaçu (PR),,Quilogramas por Hectare,True,Quedas do Iguaçu,PR
4121000,Querência do Norte (PR),,Quilogramas por Hectare,True,Querência do Norte,PR
4121109,Quinta do Sol (PR),,Quilogramas por Hectare,True,Quinta do Sol,PR
4121208,Quitandinha (PR),,Quilogramas por Hectare,True,Quitandinha,PR
4121257,Ramilândia (PR),,Quilogramas por Hectare,True,Ramilândia,PR
4121307,Rancho Alegre (PR),,Quilogramas por Hectare,True,Rancho Alegre,PR
4121356,Rancho Alegre D'Oeste (PR),,Quilogramas por Hectare,True,Rancho Alegre D'Oeste,PR
4121406,Realeza (PR),,Quilogramas por Hectare,True,Realeza,PR
4121505,Rebouças (PR),,Quilogramas por Hectare,True,Rebouças,PR
4121604,Renascença (PR),,Quilogramas por Hectare,True,Renascença,PR
4121703,Reserva (PR),,Quilogramas por Hectare,True,Reserva,PR
4121752,Reserva do Iguaçu (PR),,Quilogramas por Hectare,True,Reserva do Iguaçu,PR
4121802,Ribeirão Claro (PR),,Quilogramas por Hectare,True,Ribeirão Claro,PR
4121901,Ribeirão do Pinhal (PR),,Quilogramas por Hectare,True,Ribeirão do Pinhal,PR
4122008,Rio Azul (PR),,Quilogramas por Hectare,True,Rio Azul,PR
4122107,Rio Bom (PR),,Quilogramas por Hectare,True,Rio Bom,PR
4122156,Rio Bonito do Iguaçu (PR),,Quilogramas por Hectare,True,Rio Bonito do Iguaçu,PR
4122172,Rio Branco do Ivaí (PR),,Quilogramas por Hectare,True,Rio Branco do Ivaí,PR
4122206,Rio Branco do Sul (PR),,Quilogramas por Hectare,True,Rio Branco do Sul,PR
4122305,Rio Negro (PR),,Quilogramas por Hectare,True,Rio Negro,PR
4122404,Rolândia (PR),,Quilogramas por Hectare,True,Rolândia,PR
4122503,Roncador (PR),,Quilogramas por Hectare,True,Roncador,PR
4122602,Rondon (PR),,Quilogramas por Hectare,True,Rondon,PR
4122651,Rosário do Ivaí (PR),,Quilogramas por Hectare,True,Rosário do Ivaí,PR
4122701,Sabáudia (PR),,Quilogramas por Hectare,True,Sabáudia,PR
4122800,Salgado Filho (PR),,Quilogramas por Hectare,True,Salgado Filho,PR
4122909,Salto do Itararé (PR),,Quilogramas por Hectare,True,Salto do Itararé,PR
4123006,Salto do Lontra (PR),,Quilogramas por Hectare,True,Salto do Lontra,PR
4123105,Santa Amélia (PR),,Quilogramas por Hectare,True,Santa Amélia,PR
4123204,Santa Cecília do Pavão (PR),,Quilogramas por Hectare,True,Santa Cecília do Pavão,PR
4123303,Santa Cruz de Monte Castelo (PR),,Quilogramas por Hectare,True,Santa Cruz de Monte Castelo,PR
4123402,Santa Fé (PR),,Quilogramas por Hectare,True,Santa Fé,PR
4123501,Santa Helena (PR),,Quilogramas por Hectare,True,Santa Helena,PR
4123600,Santa Inês (PR),,Quilogramas por Hectare,True,Santa Inês,PR
4123709,Santa Isabel do Ivaí (PR),,Quilogramas por Hectare,True,Santa Isabel do Ivaí,PR
4123808,Santa Izabel do Oeste (PR),,Quilogramas por Hectare,True,Santa Izabel do Oeste,PR
4123824,Santa Lúcia (PR),,Quilogramas por Hectare,True,Santa Lúcia,PR
4123857,Santa Maria do Oeste (PR),,Quilogramas por Hectare,True,Santa Maria do Oeste,PR
4123907,Santa Mariana (PR),,Quilogramas por Hectare,True,Santa Mariana,PR
4123956,Santa Mônica (PR),,Quilogramas por Hectare,True,Santa Mônica,PR
4124004,Santana do Itararé (PR),,Quilogramas por Hectare,True,Santana do Itararé,PR
4124020,Santa Tereza do Oeste (PR),,Quilogramas por Hectare,True,Santa Tereza do Oeste,PR
4124053,Santa Terezinha de Itaipu (PR),,Quilogramas por Hectare,True,Santa Terezinha de Itaipu,PR
4124103,Santo Antônio da Platina (PR),,Quilogramas por Hectare,True,Santo Antônio da Platina,PR
4124202,Santo Antônio do Caiuá (PR),,Quilogramas por Hectare,True,Santo Antônio do Caiuá,PR
4124301,Santo Antônio do Paraíso (PR),,Quilogramas por Hectare,True,Santo Antônio do Paraíso,PR
4124400,Santo Antônio do Sudoeste (PR),,Quilogramas por Hectare,True,Santo Antônio do Sudoeste,PR
4124509,Santo Inácio (PR),,Quilogramas por Hectare,True,Santo Inácio,PR
4124608,São Carlos do Ivaí (PR),,Quilogramas por Hectare,True,São Carlos do Ivaí,PR
4124707,São Jerônimo da Serra (PR),,Quilogramas por Hectare,True,São Jerônimo da Serra,PR
4124806,São João (PR),,Quilogramas por Hectare,True,São João,PR
4124905,São João do Caiuá (PR),,Quilogramas por Hectare,True,São João do Caiuá,PR
4125001,São João do Ivaí (PR),,Quilogramas por Hectare,True,São João do Ivaí,PR
4125100,São João do Triunfo (PR),,Quilogramas por Hectare,True,São João do Triunfo,PR
4125209,São Jorge d'Oeste (PR),,Quilogramas por Hectare,True,São Jorge d'Oeste,PR
4125308,São Jorge do Ivaí (PR),,Quilogramas por Hectare,True,São Jorge do Ivaí,PR
4125357,São Jorge do Patrocínio (PR),,Quilogramas por Hectare,True,São Jorge do Patrocínio,PR
4125407,São José da Boa Vista (PR),,Quilogramas por Hectare,True,São José da Boa Vista,PR
4125456,São José das Palmeiras (PR),,Quilogramas por Hectare,True,São José das Palmeiras,PR
4125506,São José dos Pinhais (PR),,Quilogramas por Hectare,True,São José dos Pinhais,PR
4125555,São Manoel do Paraná (PR),,Quilogramas por Hectare,True,São Manoel do Paraná,PR
4125605,São Mateus do Sul (PR),,Quilogramas por Hectare,True,São Mateus do Sul,PR
4125704,São Miguel do Iguaçu (PR),,Quilogramas por Hectare,True,São Miguel do Iguaçu,PR
4125753,São Pedro do Iguaçu (PR),,Quilogramas por Hectare,True,São Pedro do Iguaçu,PR
4125803,São Pedro do Ivaí (PR),,Quilogramas por Hectare,True,São Pedro do Ivaí,PR
4125902,São Pedro do Paraná (PR),,Quilogramas por Hectare,True,São Pedro do Paraná,PR
4126009,São Sebastião da Amoreira (PR),,Quilogramas por Hectare,True,São Sebastião da Amoreira,PR
4126108,São Tomé (PR),,Quilogramas por Hectare,True,São Tomé,PR
4126207,Sapopema (PR),,Quilogramas por Hectare,True,Sapopema,PR
4126256,Sarandi (PR),,Quilogramas por Hectare,True,Sarandi,PR
4126272,Saudade do Iguaçu (PR),,Quilogramas por Hectare,True,Saudade do Iguaçu,PR
4126306,Sengés (PR),,Quilogramas por Hectare,True,Sengés,PR
4126355,Serranópolis do Iguaçu (PR),,Quilogramas por Hectare,True,Serranópolis do Iguaçu,PR
4126405,Sertaneja (PR),,Quilogramas por Hectare,True,Sertaneja,PR
4126504,Sertanópolis (PR),,Quilogramas por Hectare,True,Sertanópolis,PR
4126603,Siqueira Campos (PR),,Quilogramas por Hectare,True,Siqueira Campos,PR
4126652,Sulina (PR),,Quilogramas por Hectare,True,Sulina,PR
4126678,Tamarana (PR),,Quilogramas por Hectare,True,Tamarana,PR
4126702,Tamboara (PR),,Quilogramas por Hectare,True,Tamboara,PR
4126801,Tapejara (PR),,Quilogramas por Hectare,True,Tapejara,PR
4126900,Tapira (PR),,Quilogramas por Hectare,True,Tapira,PR
4127007,Teixeira Soares (PR),,Quilogramas por Hectare,True,Teixeira Soares,PR
4127106,Telêmaco Borba (PR),,Quilogramas por Hectare,True,Telêmaco Borba,PR
4127205,Terra Boa (PR),,Quilogramas por Hectare,True,Terra Boa,PR
4127304,Terra Rica (PR),,Quilogramas por Hectare,True,Terra Rica,PR
4127403,Terra Roxa (PR),,Quilogramas por Hectare,True,Terra Roxa,PR
4127502,Tibagi (PR),,Quilogramas por Hectare,True,Tibagi,PR
4127601,Tijucas do Sul (PR),,Quilogramas por Hectare,True,Tijucas do Sul,PR
4127700,Toledo (PR),,Quilogramas por Hectare,True,Toledo,PR
4127809,Tomazina (PR),,Quilogramas por Hectare,True,Tomazina,PR
4127858,Três Barras do Paraná (PR),,Quilogramas por Hectare,True,Três Barras do Paraná,PR
4127882,Tunas do Paraná (PR),,Quilogramas por Hectare,True,Tunas do Paraná,PR
4127908,Tuneiras do Oeste (PR),,Quilogramas por Hectare,True,Tuneiras do Oeste,PR
4127957,Tupãssi (PR),,Quilogramas por Hectare,True,Tupãssi,PR
4127965,Turvo (PR),,Quilogramas por Hectare,True,Turvo,PR
4128005,Ubiratã (PR),,Quilogramas por Hectare,True,Ubiratã,PR
4128104,Umuarama (PR),,Quilogramas por Hectare,True,Umuarama,PR
4128203,União da Vitória (PR),,Quilogramas por Hectare,True,União da Vitória,PR
4128302,Uniflor (PR),,Quilogramas por Hectare,True,Uniflor,PR
4128401,Uraí (PR),,Quilogramas por Hectare,True,Uraí,PR
4128500,Wenceslau Braz (PR),,Quilogramas por Hectare,True,Wenceslau Braz,PR
4128534,Ventania (PR),,Quilogramas por Hectare,True,Ventania,PR
4128559,Vera Cruz do Oeste (PR),,Quilogramas por Hectare,True,Vera Cruz do Oeste,PR
4128609,Verê (PR),,Quilogramas por Hectare,True,Verê,PR
4128625,Alto Paraíso (PR),,Quilogramas por Hectare,True,Alto Paraíso,PR
4128633,Doutor Ulysses (PR),,Quilogramas por Hectare,True,Doutor Ulysses,PR
4128658,Virmond (PR),,Quilogramas por Hectare,True,Virmond,PR
4128708,Vitorino (PR),,Quilogramas por Hectare,True,Vitorino,PR
4128807,Xambrê (PR),,Quilogramas por Hectare,True,Xambrê,PR
4200051,Abdon Batista (SC),,Quilogramas por Hectare,True,Abdon Batista,SC
4200101,Abelardo Luz (SC),,Quilogramas por Hectare,True,Abelardo Luz,SC
4200200,Agrolândia (SC),,Quilogramas por Hectare,True,Agrolândia,SC
4200309,Agronômica (SC),,Quilogramas por Hectare,True,Agronômica,SC
4200408,Água Doce (SC),,Quilogramas por Hectare,True,Água Doce,SC
4200507,Águas de Chapecó (SC),,Quilogramas por Hectare,True,Águas de Chapecó,SC
4200556,Águas Frias (SC),,Quilogramas por Hectare,True,Águas Frias,SC
4200606,Águas Mornas (SC),,Quilogramas por Hectare,True,Águas Mornas,SC
4200705,Alfredo Wagner (SC),,Quilogramas por Hectare,True,Alfredo Wagner,SC
4200754,Alto Bela Vista (SC),,Quilogramas por Hectare,True,Alto Bela Vista,SC
4200804,Anchieta (SC),,Quilogramas por Hectare,True,Anchieta,SC
4200903,Angelina (SC),,Quilogramas por Hectare,True,Angelina,SC
4201000,Anita Garibaldi (SC),,Quilogramas por Hectare,True,Anita Garibaldi,SC
4201109,Anitápolis (SC),,Quilogramas por Hectare,True,Anitápolis,SC
4201208,Antônio Carlos (SC),,Quilogramas por Hectare,True,Antônio Carlos,SC
4201257,Apiúna (SC),,Quilogramas por Hectare,True,Apiúna,SC
4201273,Arabutã (SC),,Quilogramas por Hectare,True,Arabutã,SC
4201307,Araquari (SC),,Quilogramas por Hectare,True,Araquari,SC
4201406,Araranguá (SC),,Quilogramas por Hectare,True,Araranguá,SC
4201505,Armazém (SC),,Quilogramas por Hectare,True,Armazém,SC
4201604,Arroio Trinta (SC),,Quilogramas por Hectare,True,Arroio Trinta,SC
4201653,Arvoredo (SC),,Quilogramas por Hectare,True,Arvoredo,SC
4201703,Ascurra (SC),,Quilogramas por Hectare,True,Ascurra,SC
4201802,Atalanta (SC),,Quilogramas por Hectare,True,Atalanta,SC
4201901,Aurora (SC),,Quilogramas por Hectare,True,Aurora,SC
4201950,Balneário Arroio do Silva (SC),,Quilogramas por Hectare,True,Balneário Arroio do Silva,SC
4202008,Balneário Camboriú (SC),,Quilogramas por Hectare,True,Balneário Camboriú,SC
4202057,Balneário Barra do Sul (SC),,Quilogramas por Hectare,True,Balneário Barra do Sul,SC
4202073,Balneário Gaivota (SC),,Quilogramas por Hectare,True,Balneário Gaivota,SC
4202081,Bandeirante (SC),,Quilogramas por Hectare,True,Bandeirante,SC
4202099,Barra Bonita (SC),,Quilogramas por Hectare,True,Barra Bonita,SC
4202107,Barra Velha (SC),,Quilogramas por Hectare,True,Barra Velha,SC
4202131,Bela Vista do Toldo (SC),,Quilogramas por Hectare,True,Bela Vista do Toldo,SC
4202156,Belmonte (SC),,Quilogramas por Hectare,True,Belmonte,SC
4202206,Benedito Novo (SC),,Quilogramas por Hectare,True,Benedito Novo,SC
4202305,Biguaçu (SC),,Quilogramas por Hectare,True,Biguaçu,SC
4202404,Blumenau (SC),,Quilogramas por Hectare,True,Blumenau,SC
4202438,Bocaina do Sul (SC),,Quilogramas por Hectare,True,Bocaina do Sul,SC
4202453,Bombinhas (SC),,Quilogramas por Hectare,True,Bombinhas,SC
4202503,Bom Jardim da Serra (SC),,Quilogramas por Hectare,True,Bom Jardim da Serra,SC
4202537,Bom Jesus (SC),,Quilogramas por Hectare,True,Bom Jesus,SC
4202578,Bom Jesus do Oeste (SC),,Quilogramas por Hectare,True,Bom Jesus do Oeste,SC
4202602,Bom Retiro (SC),,Quilogramas por Hectare,True,Bom Retiro,SC
4202701,Botuverá (SC),,Quilogramas por Hectare,True,Botuverá,SC
4202800,Braço do Norte (SC),,Quilogramas por Hectare,True,Braço do Norte,SC
4202859,Braço do Trombudo (SC),,Quilogramas por Hectare,True,Braço do Trombudo,SC
4202875,Brunópolis (SC),,Quilogramas por Hectare,True,Brunópolis,SC
4202909,Brusque (SC),,Quilogramas por Hectare,True,Brusque,SC
4203006,Caçador (SC),,Quilogramas por Hectare,True,Caçador,SC
4203105,Caibi (SC),,Quilogramas por Hectare,True,Caibi,SC
4203154,Calmon (SC),,Quilogramas por Hectare,True,Calmon,SC
4203204,Camboriú (SC),,Quilogramas por Hectare,True,Camboriú,SC
4203253,Capão Alto (SC),,Quilogramas por Hectare,True,Capão Alto,SC
4203303,Campo Alegre (SC),,Quilogramas por Hectare,True,Campo Alegre,SC
4203402,Campo Belo do Sul (SC),,Quilogramas por Hectare,True,Campo Belo do Sul,SC
4203501,Campo Erê (SC),,Quilogramas por Hectare,True,Campo Erê,SC
4203600,Campos Novos (SC),,Quilogramas por Hectare,True,Campos Novos,SC
4203709,Canelinha (SC),,Quilogramas por Hectare,True,Canelinha,SC
4203808,Canoinhas (SC),,Quilogramas por Hectare,True,Canoinhas,SC
4203907,Capinzal (SC),,Quilogramas por Hectare,True,Capinzal,SC
4203956,Capivari de Baixo (SC),,Quilogramas por Hectare,True,Capivari de Baixo,SC
4204004,Catanduvas (SC),,Quilogramas por Hectare,True,Catanduvas,SC
4204103,Caxambu do Sul (SC),,Quilogramas por Hectare,True,Caxambu do Sul,SC
4204152,Celso Ramos (SC),,Quilogramas por Hectare,True,Celso Ramos,SC
4204178,Cerro Negro (SC),,Quilogramas por Hectare,True,Cerro Negro,SC
4204194,Chapadão do Lageado (SC),,Quilogramas por Hectare,True,Chapadão do Lageado,SC
4204202,Chapecó (SC),,Quilogramas por Hectare,True,Chapecó,SC
4204251,Cocal do Sul (SC),,Quilogramas por Hectare,True,Cocal do Sul,SC
4204301,Concórdia (SC),,Quilogramas por Hectare,True,Concórdia,SC
4204350,Cordilheira Alta (SC),,Quilogramas por Hectare,True,Cordilheira Alta,SC
4204400,Coronel Freitas (SC),,Quilogramas por Hectare,True,Coronel Freitas,SC
4204459,Coronel Martins (SC),,Quilogramas por Hectare,True,Coronel Martins,SC
4204509,Corupá (SC),,Quilogramas por Hectare,True,Corupá,SC
4204558,Correia Pinto (SC),,Quilogramas por Hectare,True,Correia Pinto,SC
4204608,Criciúma (SC),,Quilogramas por Hectare,True,Criciúma,SC
4204707,Cunha Porã (SC),,Quilogramas por Hectare,True,Cunha Porã,SC
4204756,Cunhataí (SC),,Quilogramas por Hectare,True,Cunhataí,SC
4204806,Curitibanos (SC),,Quilogramas por Hectare,True,Curitibanos,SC
4204905,Descanso (SC),,Quilogramas por Hectare,True,Descanso,SC
4205001,Dionísio Cerqueira (SC),,Quilogramas por Hectare,True,Dionísio Cerqueira,SC
4205100,Dona Emma (SC),,Quilogramas por Hectare,True,Dona Emma,SC
4205159,Doutor Pedrinho (SC),,Quilogramas por Hectare,True,Doutor Pedrinho,SC
4205175,Entre Rios (SC),,Quilogramas por Hectare,True,Entre Rios,SC
4205191,Ermo (SC),,Quilogramas por Hectare,True,Ermo,SC
4205209,Erval Velho (SC),,Quilogramas por Hectare,True,Erval Velho,SC
4205308,Faxinal dos Guedes (SC),,Quilogramas por Hectare,True,Faxinal dos Guedes,SC
4205357,Flor do Sertão (SC),,Quilogramas por Hectare,True,Flor do Sertão,SC
4205407,Florianópolis (SC),,Quilogramas por Hectare,True,Florianópolis,SC
4205431,Formosa do Sul (SC),,Quilogramas por Hectare,True,Formosa do Sul,SC
4205456,Forquilhinha (SC),,Quilogramas por Hectare,True,Forquilhinha,SC
4205506,Fraiburgo (SC),,Quilogramas por Hectare,True,Fraiburgo,SC
4205555,Frei Rogério (SC),,Quilogramas por Hectare,True,Frei Rogério,SC
4205605,Galvão (SC),,Quilogramas por Hectare,True,Galvão,SC
4205704,Garopaba (SC),,Quilogramas por Hectare,True,Garopaba,SC
4205803,Garuva (SC),,Quilogramas por Hectare,True,Garuva,SC
4205902,Gaspar (SC),,Quilogramas por Hectare,True,Gaspar,SC
4206009,Governador Celso Ramos (SC),,Quilogramas por Hectare,True,Governador Celso Ramos,SC
4206108,Grão-Pará (SC),,Quilogramas por Hectare,True,Grão-Pará,SC
4206207,Gravatal (SC),,Quilogramas por Hectare,True,Gravatal,SC
4206306,Guabiruba (SC),,Quilogramas por Hectare,True,Guabiruba,SC
4206405,Guaraciaba (SC),,Quilogramas por Hectare,True,Guaraciaba,SC
4206504,Guaramirim (SC),,Quilogramas por Hectare,True,Guaramirim,SC
4206603,Guarujá do Sul (SC),,Quilogramas por Hectare,True,Guarujá do Sul,SC
4206652,Guatambú (SC),,Quilogramas por Hectare,True,Guatambú,SC
4206702,Herval d'Oeste (SC),,Quilogramas por Hectare,True,Herval d'Oeste,SC
4206751,Ibiam (SC),,Quilogramas por Hectare,True,Ibiam,SC
4206801,Ibicaré (SC),,Quilogramas por Hectare,True,Ibicaré,SC
4206900,Ibirama (SC),,Quilogramas por Hectare,True,Ibirama,SC
4207007,Içara (SC),,Quilogramas por Hectare,True,Içara,SC
4207106,Ilhota (SC),,Quilogramas por Hectare,True,Ilhota,SC
4207205,Imaruí (SC),,Quilogramas por Hectare,True,Imaruí,SC
4207304,Imbituba (SC),,Quilogramas por Hectare,True,Imbituba,SC
4207403,Imbuia (SC),,Quilogramas por Hectare,True,Imbuia,SC
4207502,Indaial (SC),,Quilogramas por Hectare,True,Indaial,SC
4207577,Iomerê (SC),,Quilogramas por Hectare,True,Iomerê,SC
4207601,Ipira (SC),,Quilogramas por Hectare,True,Ipira,SC
4207650,Iporã do Oeste (SC),,Quilogramas por Hectare,True,Iporã do Oeste,SC
4207684,Ipuaçu (SC),,Quilogramas por Hectare,True,Ipuaçu,SC
4207700,Ipumirim (SC),,Quilogramas por Hectare,True,Ipumirim,SC
4207759,Iraceminha (SC),,Quilogramas por Hectare,True,Iraceminha,SC
4207809,Irani (SC),,Quilogramas por Hectare,True,Irani,SC
4207858,Irati (SC),,Quilogramas por Hectare,True,Irati,SC
4207908,Irineópolis (SC),,Quilogramas por Hectare,True,Irineópolis,SC
4208005,Itá (SC),,Quilogramas por Hectare,True,Itá,SC
4208104,Itaiópolis (SC),,Quilogramas por Hectare,True,Itaiópolis,SC
4208203,Itajaí (SC),,Quilogramas por Hectare,True,Itajaí,SC
4208302,Itapema (SC),,Quilogramas por Hectare,True,Itapema,SC
4208401,Itapiranga (SC),,Quilogramas por Hectare,True,Itapiranga,SC
4208450,Itapoá (SC),,Quilogramas por Hectare,True,Itapoá,SC
4208500,Ituporanga (SC),,Quilogramas por Hectare,True,Ituporanga,SC
4208609,Jaborá (SC),,Quilogramas por Hectare,True,Jaborá,SC
4208708,Jacinto Machado (SC),,Quilogramas por Hectare,True,Jacinto Machado,SC
4208807,Jaguaruna (SC),,Quilogramas por Hectare,True,Jaguaruna,SC
